1053.45	0.036
1053.73	0.033
1054.01	0.030
1054.29	0.031
1054.57	0.035
1054.84	0.038
1055.12	0.032
1055.40	0.032
1055.68	0.036
1055.95	0.038
1056.23	0.033
1056.51	0.038
1056.78	0.032
1057.06	0.030
1057.34	0.033
1057.62	0.032
1057.89	0.036
1058.17	0.034
1058.45	0.032
1058.72	0.037
1059.00	0.037
1059.28	0.033
1059.55	0.032
1059.83	0.036
1060.11	0.037
1060.38	0.039
1060.66	0.043
1060.94	0.033
1061.21	0.035
1061.49	0.036
1061.77	0.038
1062.04	0.041
1062.32	0.037
1062.59	0.046
1062.87	0.037
1063.15	0.038
1063.42	0.038
1063.70	0.041
1063.97	0.042
1064.25	0.043
1064.53	0.039
1064.80	0.043
1065.08	0.039
1065.35	0.046
1065.63	0.038
1065.90	0.036
1066.18	0.040
1066.45	0.048
1066.73	0.050
1067.00	0.032
1067.28	0.040
1067.55	0.041
1067.83	0.045
1068.10	0.048
1068.38	0.042
1068.65	0.044
1068.93	0.040
1069.20	0.040
1069.48	0.046
1069.75	0.040
1070.03	0.045
1070.30	0.045
1070.58	0.053
1070.85	0.050
1071.13	0.044
1071.40	0.046
1071.67	0.050
1071.95	0.039
1072.22	0.047
1072.50	0.044
1072.77	0.040
1073.05	0.048
1073.32	0.050
1073.59	0.053
1073.87	0.044
1074.14	0.040
1074.41	0.053
1074.69	0.047
1074.96	0.050
1075.23	0.048
1075.51	0.042
1075.78	0.043
1076.06	0.047
1076.33	0.049
1076.60	0.055
1076.87	0.050
1077.15	0.048
1077.42	0.046
1077.69	0.046
1077.97	0.049
1078.24	0.045
1078.51	0.060
1078.79	0.057
1079.06	0.045
1079.33	0.049
1079.60	0.041
1079.88	0.060
1080.15	0.052
1080.42	0.048
1080.69	0.056
1080.97	0.055
1081.24	0.051
1081.51	0.055
1081.78	0.056
1082.05	0.055
1082.33	0.058
1082.60	0.058
1082.87	0.055
1083.14	0.058
1083.41	0.049
1083.69	0.059
1083.96	0.050
1084.23	0.061
1084.50	0.052
1084.77	0.065
1085.04	0.056
1085.32	0.051
1085.59	0.071
1085.86	0.058
1086.13	0.064
1086.40	0.072
1086.67	0.048
1086.94	0.069
1087.21	0.058
1087.49	0.070
1087.76	0.059
1088.03	0.051
1088.30	0.058
1088.57	0.052
1088.84	0.055
1089.11	0.060
1089.38	0.064
1089.65	0.066
1089.92	0.076
1090.19	0.072
1090.46	0.060
1090.73	0.065
1091.00	0.058
1091.27	0.070
1091.54	0.068
1091.81	0.063
1092.08	0.060
1092.35	0.063
1092.62	0.053
1092.89	0.063
1093.16	0.073
1093.43	0.060
1093.70	0.059
1093.97	0.059
1094.24	0.055
1094.51	0.065
1094.78	0.058
1095.05	0.063
1095.32	0.065
1095.59	0.068
1095.86	0.055
1096.13	0.070
1096.40	0.066
1096.67	0.075
1096.94	0.070
1097.20	0.072
1097.47	0.076
1097.74	0.066
1098.01	0.071
1098.28	0.089
1098.55	0.068
1098.82	0.075
1099.09	0.073
1099.35	0.093
1099.62	0.078
1099.89	0.069
1100.16	0.073
1100.43	0.080
1100.70	0.084
1100.96	0.087
1101.23	0.066
1101.50	0.083
1101.77	0.085
1102.04	0.065
1102.30	0.083
1102.57	0.089
1102.84	0.080
1103.11	0.087
1103.38	0.082
1103.64	0.082
1103.91	0.086
1104.18	0.095
1104.45	0.086
1104.71	0.083
1104.98	0.090
1105.25	0.092
1105.52	0.088
1105.78	0.113
1106.05	0.080
1106.32	0.082
1106.58	0.086
1106.85	0.065
1107.12	0.087
1107.38	0.084
1107.65	0.098
1107.92	0.088
1108.18	0.079
1108.45	0.103
1108.72	0.101
1108.98	0.092
1109.25	0.089
1109.52	0.100
1109.78	0.099
1110.05	0.100
1110.32	0.089
1110.58	0.103
1110.85	0.090
1111.11	0.089
1111.38	0.099
1111.65	0.114
1111.91	0.106
1112.18	0.091
1112.44	0.104
1112.71	0.091
1112.98	0.103
1113.24	0.072
1113.51	0.091
1113.77	0.120
1114.04	0.112
1114.30	0.111
1114.57	0.109
1114.83	0.117
1115.10	0.106
1115.36	0.110
1115.63	0.114
1115.89	0.112
1116.16	0.118
1116.42	0.129
1116.69	0.123
1116.95	0.103
1117.22	0.100
1117.48	0.109
1117.75	0.082
1118.01	0.141
1118.28	0.113
1118.54	0.126
1118.81	0.107
1119.07	0.127
1119.34	0.138
1119.60	0.142
1119.86	0.157
1120.13	0.147
1120.39	0.129
1120.66	0.131
1120.92	0.160
1121.18	0.118
1121.45	0.130
1121.71	0.106
1121.98	0.136
1122.24	0.118
1122.50	0.111
1122.77	0.112
1123.03	0.136
1123.29	0.136
1123.56	0.142
1123.82	0.114
1124.08	0.144
1124.35	0.157
1124.61	0.131
1124.87	0.172
1125.14	0.141
1125.40	0.162
1125.66	0.184
1125.93	0.182
1126.19	0.124
1126.45	0.165
1126.71	0.161
1126.98	0.147
1127.24	0.127
1127.50	0.178
1127.77	0.123
1128.03	0.155
1128.29	0.168
1128.55	0.154
1128.81	0.162
1129.08	0.196
1129.34	0.230
1129.60	0.172
1129.86	0.203
1130.13	0.214
1130.39	0.192
1130.65	0.209
1130.91	0.209
1131.17	0.171
1131.43	0.197
1131.70	0.199
1131.96	0.222
1132.22	0.181
1132.48	0.183
1132.74	0.205
1133.00	0.165
1133.27	0.177
1133.53	0.185
1133.79	0.138
1134.05	0.189
1134.31	0.198
1134.57	0.221
1134.83	0.194
1135.09	0.181
1135.35	0.262
1135.62	0.243
1135.88	0.216
1136.14	0.320
1136.40	0.254
1136.66	0.278
1136.92	0.257
1137.18	0.350
1137.44	0.232
1137.70	0.300
1137.96	0.350
1138.22	0.324
1138.48	0.280
1138.74	0.443
1139.00	0.237
1139.26	0.338
1139.52	0.316
1139.78	0.434
